#         zi	             Dl	             mu
    0.244395	        1228.11	        40.4462
     0.24693	        1242.58	        40.4716
    0.249491	        1257.23	        40.4971
    0.252079	        1272.07	        40.5225
    0.254694	        1287.09	         40.548
    0.257336	         1302.3	        40.5736
    0.260005	        1317.71	        40.5991
    0.262702	        1333.31	        40.6247
    0.265427	        1349.11	        40.6502
     0.26818	        1365.11	        40.6758
    0.270962	        1381.31	        40.7015
    0.273772	        1397.72	        40.7271
    0.276612	        1414.34	        40.7528
    0.279481	        1431.17	        40.7785
     0.28238	        1448.22	        40.8042
    0.285309	        1465.48	        40.8299
    0.288269	        1482.96	        40.8556
    0.291259	        1500.67	        40.8814
     0.29428	         1518.6	        40.9072
    0.297332	        1536.76	         40.933
    0.300417	        1555.16	        40.9589
    0.303533	        1573.79	        40.9847
    0.306681	        1592.66	        41.0106
    0.309862	        1611.77	        41.0365
    0.313076	        1631.13	        41.0624
    0.316324	        1650.74	        41.0884
    0.319605	         1670.6	        41.1144
     0.32292	        1690.72	        41.1404
     0.32627	        1711.09	        41.1664
    0.329654	        1731.73	        41.1924
    0.333073	        1752.64	        41.2185
    0.336528	        1773.81	        41.2445
    0.340019	        1795.26	        41.2706
    0.343546	        1816.99	        41.2968
    0.347109	        1838.99	        41.3229
     0.35071	        1861.29	        41.3491
    0.354348	        1883.87	        41.3753
    0.358023	        1906.74	        41.4015
    0.361737	        1929.91	        41.4277
    0.365489	        1953.39	        41.4539
     0.36928	        1977.16	        41.4802
    0.373111	        2001.25	        41.5065
    0.376981	        2025.65	        41.5328
    0.380891	        2050.37	        41.5592
    0.384842	        2075.41	        41.5855
    0.388834	        2100.77	        41.6119
    0.392867	        2126.47	        41.6383
    0.396942	         2152.5	        41.6647
    0.401059	        2178.88	        41.6912
    0.405219	        2205.59	        41.7176
    0.409423	        2232.66	        41.7441
     0.41367	        2260.08	        41.7706
     0.41796	        2287.86	        41.7971
    0.422296	           2316	        41.8237
    0.426676	        2344.51	        41.8503
    0.431102	        2373.39	        41.8768
    0.435574	        2402.66	        41.9035
    0.440092	         2432.3	        41.9301
    0.444657	        2462.34	        41.9567
    0.449269	        2492.77	        41.9834
    0.453929	         2523.6	        42.0101
    0.458637	        2554.83	        42.0368
    0.463395	        2586.47	        42.0635
    0.468201	        2618.53	        42.0903
    0.473058	        2651.01	        42.1171
    0.477965	        2683.92	        42.1438
    0.482923	        2717.26	        42.1707
    0.487932	        2751.04	        42.1975
    0.492993	        2785.27	        42.2243
    0.498107	        2819.94	        42.2512
    0.503273	        2855.07	        42.2781
    0.508494	        2890.67	         42.305
    0.513768	        2926.73	        42.3319
    0.519097	        2963.27	        42.3589
    0.524482	        3000.29	        42.3858
    0.529922	         3037.8	        42.4128
    0.535419	         3075.8	        42.4398
    0.540972	        3114.31	        42.4668
    0.546584	        3153.32	        42.4938
    0.552253	        3192.84	        42.5209
    0.557982	        3232.89	         42.548
     0.56377	        3273.47	         42.575
    0.569617	        3314.58	        42.6021
    0.575526	        3356.23	        42.6293
    0.581496	        3398.43	        42.6564
    0.587527	         3441.2	        42.6835
    0.593621	        3484.52	        42.7107
    0.599779	        3528.42	        42.7379
       0.606	        3572.89	        42.7651
    0.612286	        3617.95	        42.7923
    0.618637	        3663.61	        42.8195
    0.625054	        3709.87	        42.8468
    0.631538	        3756.74	        42.8741
    0.638088	        3804.23	        42.9013
    0.644707	        3852.35	        42.9286
    0.651394	         3901.1	        42.9559
    0.658151	        3950.49	        42.9833
    0.664978	        4000.53	        43.0106
    0.671876	        4051.24	        43.0379
    0.678845	        4102.61	        43.0653
    0.685886	        4154.66	        43.0927
    0.693001	         4207.4	        43.1201
    0.700189	        4260.83	        43.1475
    0.707452	        4314.96	        43.1749
     0.71479	        4369.81	        43.2023
    0.722204	        4425.38	        43.2298
    0.729695	        4481.69	        43.2572
    0.737264	        4538.73	        43.2847
    0.744912	        4596.52	        43.3121
    0.752639	        4655.08	        43.3396
    0.760445	         4714.4	        43.3671
    0.768333	         4774.5	        43.3946
    0.776303	         4835.4	        43.4222
    0.784355	        4897.09	        43.4497
    0.792491	         4959.6	        43.4772
    0.800712	        5022.92	        43.5048
    0.809017	        5087.08	        43.5323
    0.817409	        5152.07	        43.5599
    0.825888	        5217.92	        43.5875
    0.834454	        5284.63	        43.6151
     0.84311	        5352.22	        43.6427
    0.851855	        5420.69	        43.6703
    0.860691	        5490.06	        43.6979
    0.869619	        5560.34	        43.7255
    0.878639	        5631.53	        43.7531
    0.887753	        5703.65	        43.7808
    0.896961	        5776.72	        43.8084
    0.906265	        5850.74	        43.8361
    0.915666	        5925.73	        43.8637
    0.925164	        6001.69	        43.8914
     0.93476	        6078.65	         43.919
    0.944456	        6156.61	        43.9467
    0.954253	        6235.58	        43.9744
    0.964151	        6315.58	        44.0021
    0.974152	        6396.62	        44.0298
    0.984256	        6478.72	        44.0574
    0.994466	        6561.88	        44.0851
     1.00478	        6646.12	        44.1128
      1.0152	        6731.45	        44.1405
     1.02573	         6817.9	        44.1683
     1.03637	        6905.46	         44.196
     1.04712	        6994.15	        44.2237
     1.05798	        7083.99	        44.2514
     1.06896	           7175	        44.2791
     1.08005	        7267.18	        44.3068
     1.09125	        7360.55	        44.3346
     1.10257	        7455.13	        44.3623
     1.11401	        7550.92	          44.39
     1.12556	        7647.95	        44.4177
     1.13724	        7746.23	        44.4455
     1.14903	        7845.78	        44.4732
     1.16095	         7946.6	        44.5009
     1.17299	        8048.73	        44.5286
     1.18516	        8152.16	        44.5564
     1.19745	        8256.92	        44.5841
     1.20987	        8363.02	        44.6118
     1.22242	        8470.49	        44.6395
      1.2351	        8579.33	        44.6673
     1.24792	        8689.56	         44.695
     1.26086	         8801.2	        44.7227
     1.27394	        8914.27	        44.7504
     1.28715	        9028.78	        44.7781
      1.3005	        9144.75	        44.8059
     1.31399	         9262.2	        44.8336
     1.32762	        9381.15	        44.8613
     1.34139	         9501.6	         44.889
     1.35531	         9623.6	        44.9167
     1.36937	        9747.14	        44.9444
     1.38357	        9872.25	        44.9721
     1.39792	        9998.94	        44.9998
     1.41242	        10127.2	        45.0275
     1.42707	        10257.2	        45.0551
     1.44187	        10388.7	        45.0828
     1.45683	          10522	        45.1105
     1.47194	        10656.9	        45.1382
     1.48721	        10793.5	        45.1658
     1.50264	        10931.9	        45.1935
     1.51822	          11072	        45.2211
     1.53397	        11213.8	        45.2488
     1.54988	        11357.5	        45.2764
     1.56596	        11502.9	         45.304
      1.5822	        11650.2	        45.3317
     1.59861	        11799.3	        45.3593
      1.6152	        11950.3	        45.3869
     1.63195	        12103.2	        45.4145
     1.64888	          12258	        45.4421
     1.66598	        12414.7	        45.4697
     1.68326	        12573.4	        45.4973
     1.70072	        12734.1	        45.5248
     1.71836	        12896.8	        45.5524
     1.73619	        13061.5	          45.58
      1.7542	        13228.3	        45.6075
     1.77239	        13397.1	        45.6351
     1.79078	        13568.1	        45.6626
     1.80935	        13741.2	        45.6901
     1.82812	        13916.4	        45.7176
     1.84708	        14093.8	        45.7451
     1.86624	        14273.4	        45.7726
      1.8856	        14455.2	        45.8001
     1.90516	        14639.3	        45.8276
     1.92492	        14825.7	        45.8551
     1.94489	        15014.3	        45.8825
     1.96506	        15205.3	          45.91
     1.98544	        15398.7	        45.9374
     2.00604	        15594.4	        45.9648
     2.02684	        15792.6	        45.9923
     2.04787	        15993.2	        46.0197
     2.06911	        16196.3	        46.0471
     2.09057	        16401.8	        46.0745
     2.11226	        16609.9	        46.1018
     2.13417	        16820.6	        46.1292
      2.1563	        17033.8	        46.1566
     2.17867	        17249.7	        46.1839
     2.20127	        17468.1	        46.2112
      2.2241	        17689.3	        46.2386
     2.24717	        17913.2	        46.2659
     2.27048	        18139.8	        46.2932
     2.29403	        18369.2	        46.3205
     2.31783	        18601.4	        46.3477
     2.34187	        18836.4	         46.375
     2.36616	        19074.3	        46.4022
     2.39071	        19315.1	        46.4295
      2.4155	        19558.8	        46.4567
     2.44056	        19805.5	        46.4839
     2.46587	        20055.2	        46.5111
     2.49145	        20307.9	        46.5383
     2.51729	        20563.7	        46.5655
     2.54341	        20822.6	        46.5927
     2.56979	        21084.6	        46.6198
     2.59644	        21349.8	         46.647
     2.62338	        21618.2	        46.6741
     2.65059	        21889.9	        46.7012
     2.67808	        22164.8	        46.7283
     2.70586	        22443.1	        46.7554
     2.73393	        22724.7	        46.7825
     2.76228	        23009.8	        46.8096
     2.79094	        23298.2	        46.8366
     2.81989	        23590.2	        46.8637
     2.84914	        23885.7	        46.8907
     2.87869	        24184.7	        46.9177
     2.90855	        24487.3	        46.9447
     2.93872	        24793.6	        46.9717
      2.9692	        25103.5	        46.9987
           3	        25417.2	        47.0256
