#         zi	             Dl	             mu
0.0008379347254	    3.590817074	    27.77596641
0.0008466263703	    3.628088114	    27.79838913
0.000855408171	    3.665746266	      27.820812
0.0008642810626	    3.703795559	    27.84323503
0.0008732459902	    3.742240059	    27.86565822
0.0008823039082	    3.781083877	    27.88808156
0.0008914557813	    3.820331166	    27.91050506
0.000900702584	    3.859986124	    27.93292872
0.000910045301	     3.90005299	    27.95535254
0.0009194849272	    3.940536049	    27.97777652
0.0009290224678	    3.981439631	    28.00020068
0.0009386589384	     4.02276811	    28.02262499
0.0009483953653	    4.064525907	    28.04504948
0.0009582327852	    4.106717487	    28.06747414
0.0009681722456	    4.149347364	    28.08989897
0.0009782148052	    4.192420097	    28.11232397
0.0009883615331	    4.235940294	    28.13474915
0.00099861351	    4.279912611	    28.15717451
0.001008971828	    4.324341752	    28.17960004
0.001019437589	    4.369232471	    28.20202576
0.001030011908	    4.414589569	    28.22445166
0.001040695912	    4.460417901	    28.24687775
0.001051490738	     4.50672237	    28.26930402
0.001062397535	    4.553507932	    28.29173049
0.001073417465	    4.600779591	    28.31415714
0.001084551702	    4.648542409	    28.33658399
0.00109580143	    4.696801496	    28.35901103
0.001107167849	    4.745562017	    28.38143827
0.001118652168	    4.794829193	     28.4038657
0.001130255611	    4.844608295	    28.42629334
0.001141979412	    4.894904654	    28.44872118
0.001153824821	    4.945723653	    28.47114923
0.001165793099	    4.997070732	    28.49357748
0.00117788552	    5.048951391	    28.51600595
0.001190103372	    5.101371182	    28.53843462
0.001202447957	    5.154335719	    28.56086351
0.001214920588	    5.207850675	    28.58329262
0.001227522593	    5.261921778	    28.60572194
0.001240255316	    5.316554821	    28.62815148
0.001253120112	    5.371755654	    28.65058125
0.00126611835	     5.42753019	    28.67301124
0.001279251414	    5.483884404	    28.69544146
0.001292520705	     5.54082433	    28.71787191
0.001305927633	    5.598356071	    28.74030259
0.001319473628	    5.656485788	     28.7627335
0.001333160131	     5.71521971	    28.78516465
0.0013469886	    5.774564131	    28.80759604
0.001360960507	    5.834525408	    28.83002768
0.001375077341	    5.895109968	    28.85245955
0.001389340605	    5.956324304	    28.87489168
0.001403751817	    6.018174975	    28.89732405
0.001418312513	     6.08066861	    28.91975668
0.001433024242	     6.14381191	    28.94218956
0.001447888571	    6.207611641	    28.96462269
0.001462907084	    6.272074645	    28.98705609
0.001478081379	    6.337207831	    29.00948975
0.001493413073	    6.403018183	    29.03192368
0.001508903798	    6.469512758	    29.05435787
0.001524555203	    6.536698686	    29.07679233
0.001540368955	    6.604583172	    29.09922707
0.001556346739	    6.673173497	    29.12166208
0.001572490256	    6.742477017	    29.14409737
0.001588801224	    6.812501166	    29.16653295
0.001605281382	    6.883253456	    29.18896881
0.001621932483	    6.954741477	    29.21140495
0.0016387563	    7.026972898	    29.23384139
0.001655754627	     7.09995547	    29.25627812
0.001672929271	    7.173697025	    29.27871515
0.001690282064	    7.248205475	    29.30115248
0.001707814851	    7.323488817	    29.32359011
0.001725529501	    7.399555131	    29.34602805
0.001743427899	    7.476412583	     29.3684663
0.001761511953	    7.554069422	    29.39090486
0.001779783586	    7.632533985	    29.41334373
0.001798244746	    7.711814697	    29.43578293
0.001816897398	    7.791920071	    29.45822244
0.001835743528	    7.872858708	    29.48066229
0.001854785144	      7.9546393	    29.50310246
0.001874024272	    8.037270632	    29.52554296
0.001893462962	    8.120761578	     29.5479838
0.001913103284	    8.205121108	    29.57042498
0.001932947329	    8.290358283	     29.5928665
0.001952997211	    8.376482263	    29.61530837
0.001973255063	      8.4635023	    29.63775058
0.001993723044	    8.551427747	    29.66019315
0.002014403334	    8.640268052	    29.68263608
0.002035298134	    8.730032763	    29.70507937
0.002056409669	    8.820731531	    29.72752302
0.002077740188	    8.912374104	    29.74996704
0.002099291962	    9.004970336	    29.77241143
0.002121067287	    9.098530183	     29.7948562
0.00214306848	    9.193063704	    29.81730135
0.002165297884	    9.288581067	    29.83974688
0.002187757868	    9.385092545	     29.8621928
0.002210450822	    9.482608519	    29.88463911
0.002233379164	    9.581139479	    29.90708581
0.002256545334	    9.680696026	    29.92953292
0.0022799518	    9.781288873	    29.95198043
0.002303601055	    9.882928842	    29.97442834
0.002327495616	    9.985626875	    29.99687667
0.002351638028	    10.08939402	    30.01932541
0.002376030862	    10.19424146	    30.04177458
0.002400676715	    10.30018046	    30.06422417
0.002425578213	    10.40722245	    30.08667419
0.002450738006	    10.51537894	    30.10912464
0.002476158774	    10.62466159	    30.13157553
0.002501843224	    10.73508216	    30.15402686
0.002527794092	    10.84665255	    30.17647864
0.00255401414	    10.95938478	    30.19893087
0.00258050616	    11.07329098	    30.22138356
0.002607272974	    11.18838345	    30.24383671
0.002634317433	    11.30467458	    30.26629033
0.002661642415	     11.4221769	    30.28874441
0.002689250831	    11.54090309	    30.31119897
0.002717145621	    11.66086593	    30.33365401
0.002745329756	    11.78207837	    30.35610954
0.002773806236	    11.90455348	    30.37856555
0.002802578093	    12.02830446	    30.40102206
0.002831648393	    12.15334467	    30.42347907
0.00286102023	    12.27968759	    30.44593659
0.002890696733	    12.40734685	    30.46839462
0.00292068106	    12.53633623	    30.49085316
0.002950976407	    12.66666965	    30.51331222
0.002981585997	    12.79836118	    30.53577181
0.003012513092	    12.93142504	    30.55823193
0.003043760984	    13.06587558	    30.58069259
0.003075333002	    13.20172733	    30.60315379
0.003107232506	    13.33899496	    30.62561554
0.003139462894	     13.4776933	    30.64807785
0.003172027599	    13.61783732	    30.67054071
0.003204930087	    13.75944217	    30.69300414
0.003238173863	    13.90252316	    30.71546814
0.003271762466	    14.04709574	    30.73793271
0.003305699474	    14.19317554	    30.76039787
0.003339988501	    14.34077836	    30.78286362
0.003374633197	    14.48992015	    30.80532996
0.003409637252	    14.64061705	    30.82779691
0.003445004394	    14.79288534	    30.85026446
0.003480738388	    14.94674151	    30.87273262
0.003516843041	     15.1022022	     30.8952014
0.003553322196	    15.25928422	    30.91767081
0.003590179738	    15.41800459	    30.94014085
0.003627419593	    15.57838048	    30.96261153
0.003665045725	    15.74042925	    30.98508286
0.003703062142	    15.90416845	    31.00755484
0.003741472892	    16.06961582	    31.03002747
0.003780282065	    16.23678927	    31.05250077
0.003819493794	    16.40570692	    31.07497474
0.003859112254	    16.57638707	     31.0974494
0.003899141665	    16.74884821	    31.11992473
0.003939586289	    16.92310904	    31.14240076
0.003980450433	    17.09918845	    31.16487749
0.004021738448	    17.27710554	    31.18735493
0.004063454731	     17.4568796	    31.20983308
0.004105603725	    17.63853012	    31.23231196
0.004148189918	    17.82207683	    31.25479156
0.004191217844	    18.00753962	     31.2772719
0.004234692086	    18.19493865	    31.29975298
0.004278617274	    18.38429423	    31.32223481
0.004322998084	    18.57562695	     31.3447174
0.004367839243	    18.76895757	    31.36720076
0.004413145525	    18.96430709	     31.3896849
0.004458921757	    19.16169674	    31.41216981
0.004505172811	    19.36114796	    31.43465552
0.004551903613	    19.56268243	    31.45714202
0.004599119141	    19.76632207	    31.47962934
0.00464682442	      19.972089	    31.50211746
0.004695024532	    20.18000561	    31.52460641
0.00474372461	    20.39009452	     31.5470962
0.004792929838	    20.60237858	    31.56958682
0.004842645458	     20.8168809	    31.59207829
0.004892876763	    21.03362481	    31.61457061
0.004943629102	    21.25263392	    31.63706381
0.00499490788	    21.47393208	    31.65955788
0.005046718557	    21.69754338	    31.68205283
0.005099066651	     21.9234922	    31.70454867
0.005151957735	    22.15180315	    31.72704542
0.005205397444	    22.38250111	    31.74954307
0.005259391466	    22.61561124	    31.77204165
0.005313945551	    22.85115895	    31.79454116
0.00536906551	    23.08916993	     31.8170416
0.005424757212	    23.32967016	    31.83954299
0.005481026587	    23.57268588	    31.86204534
0.005537879628	     23.8182436	    31.88454866
0.005595322387	    24.06637014	    31.90705296
0.005653360984	     24.3170926	    31.92955824
0.005712001597	    24.57043836	    31.95206452
0.005771250471	    24.82643511	    31.97457181
0.005831113917	    25.08511081	    31.99708012
0.005891598308	    25.34649375	    32.01958945
0.005952710085	    25.61061251	    32.04209983
0.006014455756	    25.87749597	    32.06461125
0.006076841897	    26.14717333	    32.08712373
0.00613987515	     26.4196741	    32.10963728
0.006203562228	    26.69502812	    32.13215191
0.006267909914	    26.97326553	    32.15466764
0.006332925058	    27.25441679	    32.17718447
0.006398614585	    27.53851273	    32.19970241
0.00646498549	    27.82558445	    32.22222148
0.00653204484	    28.11566345	    32.24474168
0.006599799776	    28.40878151	    32.26726303
0.006668257514	    28.70497078	    32.28978555
0.006737425344	    29.00426377	    32.31230923
0.006807310631	    29.30669332	     32.3348341
0.006877920816	    29.61229264	    32.35736016
0.00694926342	    29.92109527	    32.37988743
0.00702134604	    30.23313514	    32.40241593
0.007094176351	    30.54844653	    32.42494565
0.007167762108	    30.86706411	    32.44747662
0.007242111149	    31.18902291	    32.47000885
0.00731723139	    31.51435833	    32.49254234
0.00739313083	    31.84310618	    32.51507712
0.007469817553	    32.17530262	     32.5376132
0.007547299723	    32.51098423	    32.56015059
0.007625585593	    32.85018798	     32.5826893
0.007704683499	    33.19295124	    32.60522934
0.007784601864	    33.53931178	    32.62777073
0.007865349198	    33.88930778	    32.65031349
0.007946934099	    34.24297785	    32.67285762
0.008029365257	    34.60036098	    32.69540315
0.008112651448	    34.96149663	    32.71795008
0.008196801541	    35.32642466	    32.74049843
0.008281824498	    35.69518537	    32.76304821
0.008367729373	     36.0678195	    32.78559944
0.008454525313	    36.44436822	    32.80815213
0.008542221561	    36.82487317	     32.8307063
0.008630827456	    37.20937643	    32.85326196
0.008720352434	    37.59792054	    32.87581913
0.008810806027	    37.99054849	    32.89837782
0.008902197868	    38.38730376	    32.92093805
0.008994537689	     38.7882303	    32.94349983
0.009087835323	    39.19337253	    32.96606318
0.009182100705	    39.60277536	    32.98862811
0.009277343874	    40.01648419	    33.01119465
0.009373574972	    40.43454491	     33.0337628
0.009470804246	    40.85700392	    33.05633258
0.00956904205	    41.28390812	    33.07890401
0.009668298845	    41.71530493	    33.10147711
0.009768585201	    42.15124229	    33.12405189
0.009869911798	    42.59176865	    33.14662837
0.009972289424	      43.036933	    33.16920657
0.01007572898	    43.48678488	     33.1917865
0.01018024149	    43.94137436	    33.21436818
0.01028583807	    44.40075204	    33.23695163
0.01039252998	    44.86496912	    33.25953687
0.01050032857	    45.33407733	    33.28212391
0.01060924532	    45.80812896	    33.30471277
0.01071929183	    46.28717691	    33.32730347
0.01083047982	    46.77127464	    33.34989603
0.01094282113	    47.26047619	    33.37249047
0.01105632772	    47.75483621	     33.3950868
0.01117101168	    48.25440995	    33.41768505
0.01128688522	    48.75925327	    33.44028523
0.01140396069	    49.26942263	    33.46288737
0.01152225054	    49.78497514	    33.48549147
0.01164176738	    50.30596852	    33.50809757
0.01176252394	    50.83246113	    33.53070569
0.01188453306	    51.36451198	    33.55331583
0.01200780775	    51.90218074	    33.57592803
0.01213236112	    52.44552771	     33.5985423
0.01225820646	     52.9946139	    33.62115866
0.01238535715	    53.54950097	    33.64377714
0.01251382673	    54.11025126	    33.66639775
0.01264362889	    54.67692781	    33.68902052
0.01277477745	    55.24959437	    33.71164547
0.01290728638	    55.82831538	    33.73427262
0.01304116978	      56.413156	    33.75690198
0.01317644191	    57.00418212	    33.77953359
0.01331311718	    57.60146036	    33.80216747
0.01345121014	    58.20505809	    33.82480363
0.01359073549	    58.81504341	    33.84744211
0.01373170811	    59.43148519	    33.87008292
0.01387414298	    60.05445309	    33.89272608
0.0140180553	    60.68401752	    33.91537163
0.01416346037	     61.3202497	    33.93801957
0.01431037368	    61.96322164	    33.96066995
0.01445881088	    62.61300615	    33.98332278
0.01460878778	    63.26967687	    34.00597808
0.01476032034	    63.93330825	    34.02863589
0.01491342471	    64.60397558	    34.05129622
0.01506811718	    65.28175499	    34.07395911
0.01522441422	    65.96672348	    34.09662457
0.01538233249	     66.6589589	    34.11929263
0.0155418888	    67.35853997	    34.14196333
0.01570310014	    68.06554632	    34.16463667
0.01586598367	    68.78005845	     34.1873127
0.01603055675	    69.50215779	    34.20999144
0.01619683689	    70.23192666	    34.23267291
0.01636484181	    70.96944834	    34.25535715
0.01653458939	    71.71480704	    34.27804417
0.01670609772	     72.4680879	    34.30073401
0.01687938504	    73.22937705	     34.3234267
0.01705446983	    73.99876159	    34.34612226
0.01723137072	    74.77632959	    34.36882072
0.01741010654	    75.56217013	    34.39152211
0.01759069634	    76.35637331	    34.41422646
0.01777315934	    77.15903024	     34.4369338
0.01795751498	    77.97023306	    34.45964416
0.01814378288	    78.79007497	    34.48235757
0.01833198288	    79.61865022	    34.50507405
0.01852213503	    80.45605414	    34.52779365
0.01871425956	    81.30238315	    34.55051638
0.01890837695	    82.15773476	    34.57324228
0.01910450786	     83.0222076	    34.59597139
0.01930267317	    83.89590142	    34.61870372
0.01950289399	    84.77891712	    34.64143933
0.01970519165	    85.67135674	    34.66417822
0.01990958767	     86.5733235	    34.68692045
0.02011610384	     87.4849218	    34.70966604
0.02032476213	    88.40625724	    34.73241502
0.02053558478	    89.33743663	    34.75516744
0.02074859422	      90.278568	    34.77792331
0.02096381315	    91.22976064	    34.80068268
0.02118126448	    92.19112507	    34.82344557
0.02140097137	     93.1627731	    34.84621204
0.02162295721	    94.14481781	     34.8689821
0.02184724564	    95.13737361	    34.89175579
0.02207386055	    96.14055621	    34.91453315
0.02230282606	    97.15448266	    34.93731422
0.02253416657	    98.17927137	    34.96009902
0.0227679067	    99.21504212	    34.98288761
0.02300407135	    100.2619161	       35.00568
0.02324268566	    101.3200158	    35.02847624
0.02348377505	    102.3894653	    35.05127637
0.02372736519	      103.47039	    35.07408043
0.02397348201	    104.5629167	    35.09688845
0.02422215173	     105.667174	    35.11970046
0.02447340082	    106.7832915	    35.14251652
0.02472725605	    107.9114008	    35.16533665
0.02498374444	    109.0516347	     35.1881609
0.02524289331	    110.2041276	    35.21098931
0.02550473025	    111.3690157	    35.23382191
0.02576928314	    112.5464365	    35.25665874
0.02603658017	    113.7365293	    35.27949986
0.02630664978	     114.939435	    35.30234529
0.02657952075	     116.155296	    35.32519508
0.02685522212	    117.3842566	    35.34804927
0.02713378326	    118.6264627	     35.3709079
0.02741523384	    119.8820619	    35.39377102
0.02769960381	    121.1512035	    35.41663866
0.02798692347	    122.4340387	    35.43951088
0.02827722341	    123.7307203	    35.46238771
0.02857053454	    125.0414032	    35.48526919
0.02886688811	    126.3662437	    35.50815538
0.02916631565	    127.7054004	    35.53104631
0.02946884907	    129.0590334	    35.55394204
0.02977452058	     130.427305	     35.5768426
0.03008336273	    131.8103794	    35.59974805
0.0303954084	    133.2084224	    35.62265842
0.03071069083	    134.6216022	    35.64557378
0.03102924359	    136.0500889	    35.66849415
0.0313511006	    137.4940544	    35.69141959
0.03167629614	    138.9536729	    35.71435015
0.03200486483	    140.4291205	    35.73728588
0.03233684167	    141.9205757	    35.76022682
 0.032672262	    143.4282189	    35.78317303
0.03301116155	    144.9522326	    35.80612454
0.0333535764	    146.4928016	    35.82908142
0.03369954302	    148.0501131	    35.85204372
0.03404909824	    149.6243561	    35.87501147
0.0344022793	    151.2157224	    35.89798474
0.03475912379	    152.8244058	    35.92096358
0.03511966973	    154.4506023	    35.94394803
0.0354839555	    156.0945108	    35.96693815
0.0358520199	     157.756332	      35.989934
0.03622390212	    159.4362694	    36.01293562
0.03659964176	    161.1345289	    36.03594307
0.03697927884	    162.8513189	     36.0589564
0.03736285378	    164.5868502	    36.08197567
0.03775040742	    166.3413363	    36.10500093
0.03814198104	    168.1149933	    36.12803224
0.03853761634	    169.9080399	    36.15106965
0.03893735544	    171.7206975	    36.17411322
0.03934124092	    173.5531901	      36.197163
0.03974931578	    175.4057446	    36.22021906
0.04016162348	    177.2785904	    36.24328145
0.04057820792	    179.1719602	    36.26635022
0.04099911347	     181.086089	    36.28942545
0.04142438494	    183.0212151	    36.31250717
0.04185406763	    184.9775794	    36.33559546
0.04228820728	    186.9554262	    36.35869037
0.04272685014	    188.9550023	    36.38179197
0.0431700429	    190.9765579	    36.40490031
0.04361783277	    193.0203463	    36.42801545
0.04407026743	    195.0866237	    36.45113746
0.04452739506	    197.1756497	     36.4742664
0.04498926434	    199.2876869	    36.49740233
0.04545592445	    201.4230015	    36.52054532
0.04592742508	    203.5818626	    36.54369542
0.04640381645	    205.7645429	     36.5668527
0.04688514928	    207.9713185	    36.59001723
0.04737147483	    210.2024688	    36.61318906
0.04786284489	    212.4582769	    36.63636827
0.04835931179	    214.7390292	    36.65955493
0.04886092838	    217.0450158	    36.68274909
0.0493677481	    219.3765304	    36.70595082
0.0498798249	    221.7338705	    36.72916019
0.05039721332	    224.1173373	    36.75237727
0.05091996846	    226.5272356	    36.77560213
0.05144814598	    228.9638743	    36.79883483
0.05198180212	     231.427566	    36.82207544
0.05252099372	    233.9186275	    36.84532404
0.05306577819	    236.4373792	    36.86858068
0.05361621355	     238.984146	    36.89184546
0.05417235841	    241.5592566	    36.91511842
0.05473427199	     244.163044	    36.93839965
0.05530201413	    246.7958453	    36.96168922
0.05587564529	    249.4580022	     36.9849872
0.05645522655	    252.1498603	    37.00829366
0.05704081964	    254.8717699	    37.03160867
0.0576324869	    257.6240857	    37.05493232
0.05823029136	     260.407167	    37.07826466
0.05883429666	    263.2213776	    37.10160579
0.05944456712	    266.0670861	    37.12495577
0.06006116774	    268.9446655	    37.14831467
0.06068416417	    271.8544941	    37.17168258
0.06131362275	    274.7969546	    37.19505958
0.06194961052	    277.7724348	    37.21844573
0.06259219519	    280.7813276	    37.24184112
0.06324144521	    283.8240307	    37.26524582
0.0638974297	    286.9009472	    37.28865991
0.06456021852	    290.0124853	    37.31208348
0.06522988225	    293.1590585	    37.33551659
0.0659064922	    296.3410855	    37.35895934
0.06659012042	    299.5589907	    37.38241179
0.06728083971	     302.813204	    37.40587404
0.06797872363	    306.1041607	    37.42934616
0.06868384648	    309.4323019	    37.45282824
0.06939628336	    312.7980744	    37.47632035
0.07011611014	    316.2019308	    37.49982259
0.07084340346	    319.6443297	    37.52333502
0.07157824078	    323.1257357	    37.54685775
0.07232070034	    326.6466193	    37.57039084
0.07307086122	    330.2074573	    37.59393439
0.07382880328	    333.8087329	    37.61748847
0.07459460725	    337.4509355	    37.64105318
0.07536835468	     341.134561	     37.6646286
0.07615012796	    344.8601118	    37.68821482
0.07694001033	    348.6280968	    37.71181193
0.07773808592	     352.439032	       37.73542
0.0785444397	    356.2934398	    37.75903913
0.07935915755	    360.1918496	    37.78266941
0.08018232622	     364.134798	    37.80631092
0.08101403338	    368.1228286	    37.82996375
0.08185436758	    372.1564922	      37.853628
0.08270341832	    376.2363471	    37.87730375
 0.083561276	    380.3629588	    37.90099109
0.08442803198	    384.5369005	    37.92469011
